e1	e2	rel	label	res	thres	pred	check	lp_tail	pos_tail	lp_head	pos_head
9979	7096	55	0	5.77701	1.3675833940505981	0	00	14430	28	12820	199
2487	199	55	0	4.9878197	1.3675833940505981	0	00	3050	51	14260	13
2488	7330	55	0	4.8349147	1.3675833940505981	0	00	6118	34	14129	9
2495	11417	45	0	5.610962	3.4247474670410156	0	00	5973	150	12217	192
2495	14187	44	0	5.042772	3.9175326824188232	0	00	2899	564	12387	1448
5939	6448	3	0	3.8872862	2.56864595413208	0	00	1906	71	2332	347
2500	4373	45	0	2.9462872	3.4247474670410156	1	01	146	309	3791	10986
2502	13488	5	0	5.63232	2.8307435512542725	0	00	10723	76	12201	129
10869	3858	43	0	5.2950253	0.16582827270030975	0	00	6007	0	10955	38
2508	9198	43	0	4.197606	0.16582827270030975	0	00	4231	3	1451	2
2514	4476	3	0	3.2508924	2.56864595413208	0	00	215	80	12684	3228
3924	3719	43	0	2.0605621	0.16582827270030975	0	00	83	4	348	127
9644	11519	45	0	5.927122	3.4247474670410156	0	00	12810	219	11936	280
1477	3719	44	0	4.2881274	3.9175326824188232	0	00	726	362	4710	2902
3314	6448	3	0	5.659468	2.56864595413208	0	00	14255	105	12910	347
2532	7599	45	0	5.848221	3.4247474670410156	0	00	11244	236	10656	137
5785	11308	3	0	4.8400173	2.56864595413208	0	00	10561	71	11599	70
2539	8257	3	0	4.325992	2.56864595413208	0	00	7596	249	5352	131
2544	4912	3	0	5.5154667	2.56864595413208	0	00	12473	92	13232	49
7779	12391	107	0	5.189992	-1.865445852279663	0	00	7833	0	9606	19
2548	3032	107	0	3.0325487	-1.865445852279663	0	00	310	2	13245	0
8821	12389	107	0	5.2359576	-1.865445852279663	0	00	6902	0	10514	19
2556	4699	3	0	4.113102	2.56864595413208	0	00	4970	158	1624	54
504	12759	3	0	4.9584618	2.56864595413208	0	00	13978	190	9895	326
2242	14408	3	0	4.0099483	2.56864595413208	0	00	9271	261	2041	333
2559	13854	3	0	2.7348847	2.56864595413208	0	00	305	211	457	279
2562	4178	3	0	4.2910156	2.56864595413208	0	00	1319	94	6101	122
2573	14099	3	0	4.14642	2.56864595413208	0	00	2645	268	5956	112
364	11966	3	0	4.66491	2.56864595413208	0	00	4394	59	4775	373
2585	9839	3	0	5.0083647	2.56864595413208	0	00	7244	135	7976	114
7335	12062	3	0	5.3656063	2.56864595413208	0	00	13637	79	8355	168
11772	5240	3	0	4.700811	2.56864595413208	0	00	1943	60	6529	122
2588	13801	3	0	5.019285	2.56864595413208	0	00	7300	94	13640	193
3587	12074	3	0	5.662265	2.56864595413208	0	00	14343	170	12426	120
237	8229	3	0	5.0770082	2.56864595413208	0	00	12341	88	9687	146
2593	14427	3	0	5.3894234	2.56864595413208	0	00	9399	153	14193	103
3998	5981	3	0	5.060701	2.56864595413208	0	00	12446	111	6991	80
2593	5440	3	0	5.3505445	2.56864595413208	0	00	9061	153	14320	606
2593	9611	3	0	5.634755	2.56864595413208	0	00	11149	153	13472	141
7521	14165	3	0	4.59356	2.56864595413208	0	00	6519	98	12679	400
10159	12073	3	0	3.3389125	2.56864595413208	0	00	2277	407	806	363
5516	13980	3	0	5.61351	2.56864595413208	0	00	14060	61	14000	136
4646	11965	3	0	6.163131	2.56864595413208	0	00	14440	41	13260	374
203	11966	3	0	7.4344425	2.56864595413208	0	00	13973	93	14365	373
2596	7103	3	0	4.871511	2.56864595413208	0	00	10898	157	6761	47
2596	13976	3	0	4.9664893	2.56864595413208	0	00	11765	157	8264	79
3158	12388	107	0	5.1421075	-1.865445852279663	0	00	7675	0	13383	7
4135	9146	3	0	5.526599	2.56864595413208	0	00	14159	120	8093	77
2180	12391	107	0	5.1899576	-1.865445852279663	0	00	10000	0	9605	19
2609	6447	11	0	5.1164894	2.5253589153289795	0	00	11601	262	7552	32
11773	6916	7	0	4.5847607	2.323333978652954	0	00	10876	124	4904	33
11774	4307	15	0	4.048763	1.1379146575927734	0	00	2689	3	1416	9
11643	5058	7	0	3.4005778	2.323333978652954	0	00	2105	213	1057	56
11165	14147	6	0	4.128224	1.2570831775665283	0	00	461	6	5121	31
11449	4577	7	0	4.004232	2.323333978652954	0	00	5392	109	1572	38
2637	2622	15	0	4.5112295	1.1379146575927734	0	00	6175	4	7415	2
102	4868	14	0	4.626412	2.603719472885132	0	00	2107	76	8241	196
6965	1856	111	0	5.006314	1.6975409984588623	0	00	5616	11	4222	22
7970	4978	14	0	3.921629	2.603719472885132	0	00	301	30	3459	218
2644	13510	11	0	4.5571566	2.5253589153289795	0	00	8954	228	2249	65
2647	10028	110	0	5.196906	3.121936559677124	0	00	4216	78	5253	163
2649	5065	11	0	3.551097	2.5253589153289795	0	00	1221	88	1280	166
2649	13569	110	0	3.823563	3.121936559677124	0	00	1700	359	1373	376
2650	11055	111	0	5.196545	1.6975409984588623	0	00	10648	15	7450	6
2892	11764	110	0	3.243574	3.121936559677124	0	00	2424	1726	720	551
10531	11589	111	0	4.527871	1.6975409984588623	0	00	4060	11	10447	33
2659	12456	110	0	5.139549	3.121936559677124	0	00	12371	376	1544	80
8470	12795	11	0	4.2933073	2.5253589153289795	0	00	1545	87	9193	202
6219	4964	11	0	2.845673	2.5253589153289795	0	00	344	145	256	107
2666	2334	111	0	2.9664822	1.6975409984588623	0	00	485	61	438	22
2666	8740	14	0	4.500292	2.603719472885132	0	00	6560	239	4982	109
2671	2059	11	0	3.6203802	2.5253589153289795	0	00	227	47	3990	919
2672	12263	11	0	4.23991	2.5253589153289795	0	00	10058	268	1771	81
7696	5011	110	0	4.610188	3.121936559677124	0	00	5643	327	4512	268
6649	5018	111	0	3.3904083	1.6975409984588623	0	00	484	15	1182	40
2680	5210	110	0	4.858188	3.121936559677124	0	00	9368	336	9546	481
2682	7882	111	0	4.0195045	1.6975409984588623	0	00	3192	27	449	4
2241	4945	11	0	4.757518	2.5253589153289795	0	00	10961	141	9732	140
2683	12231	111	0	4.6607757	1.6975409984588623	0	00	8272	45	1695	15
5763	2078	110	0	4.4673376	3.121936559677124	0	00	685	94	6632	496
2690	13300	110	0	4.724037	3.121936559677124	0	00	6109	278	3553	129
761	11290	110	0	4.2560062	3.121936559677124	0	00	536	90	5426	775
9417	12815	111	0	4.985428	1.6975409984588623	0	00	5196	30	9951	23
3857	1840	14	0	4.686144	2.603719472885132	0	00	1961	42	9008	287
7196	12817	14	0	3.245263	2.603719472885132	0	00	653	180	1173	322
2712	4906	11	0	3.917437	2.5253589153289795	0	00	1721	143	2235	216
2714	9914	14	0	4.223559	2.603719472885132	0	00	7370	256	2811	90
2720	3016	110	0	3.3028135	3.121936559677124	0	00	125	92	10852	7938
9140	4984	11	0	4.591184	2.5253589153289795	0	00	2617	36	10424	274
5202	5081	110	0	5.9694333	3.121936559677124	0	00	13437	206	14270	500
2454	11284	11	0	4.868846	2.5253589153289795	0	00	4982	93	12073	136
10536	5184	11	0	4.5880527	2.5253589153289795	0	00	1626	43	9394	160
2738	13399	110	0	3.586429	3.121936559677124	0	00	2780	908	384	195
36	2058	11	0	4.5239897	2.5253589153289795	0	00	3747	45	10276	329
4500	12834	111	0	3.5582047	1.6975409984588623	0	00	446	12	512	20
2746	4512	111	0	4.646539	1.6975409984588623	0	00	7096	13	4155	10
2753	4741	111	0	4.5279646	1.6975409984588623	0	00	5960	17	1688	10
2754	8668	110	0	4.9439344	3.121936559677124	0	00	4957	137	5131	182
2758	12952	11	0	4.506996	2.5253589153289795	0	00	7292	90	2150	63
5047	2102	110	0	4.73853	3.121936559677124	0	00	1626	92	4682	267
2763	3719	11	0	5.7430496	2.5253589153289795	0	00	14325	137	7623	28
2764	5927	11	0	3.7387385	2.5253589153289795	0	00	3269	264	1548	85
2767	6581	14	0	3.456187	2.603719472885132	0	00	2466	488	1360	215
3210	2202	110	0	4.4676046	3.121936559677124	0	00	1992	154	9417	270
6504	5211	11	0	3.9800367	2.5253589153289795	0	00	1550	69	4949	292
2773	5392	110	0	5.3687754	3.121936559677124	0	00	13262	457	3708	104
1020	5202	110	0	4.4313836	3.121936559677124	0	00	1764	141	4873	361
2781	13629	11	0	5.39129	2.5253589153289795	0	00	7438	41	12905	89
2785	14373	111	0	4.7194734	1.6975409984588623	0	00	11976	40	2497	2
9993	4950	111	0	4.994506	1.6975409984588623	0	00	4952	31	9613	55
6719	12854	11	0	4.400941	2.5253589153289795	0	00	2175	53	8405	152
2794	191	111	0	5.8716297	1.6975409984588623	0	00	13822	11	9922	4
2800	6821	11	0	3.551094	2.5253589153289795	0	00	2516	212	1034	99
5226	4904	110	0	6.009848	3.121936559677124	0	00	12604	154	14106	506
2810	13364	11	0	4.6575775	2.5253589153289795	0	00	7306	69	2918	55
3766	12492	14	0	4.9473624	2.603719472885132	0	00	2778	49	8069	141
2813	12534	11	0	4.950874	2.5253589153289795	0	00	7566	81	2656	44
3513	4947	14	0	4.6668925	2.603719472885132	0	00	2317	141	7431	184
9048	4914	14	0	4.246428	2.603719472885132	0	00	825	46	8098	306
2822	12843	14	0	3.1601346	2.603719472885132	0	00	421	155	899	279
2762	11289	111	0	5.637014	1.6975409984588623	0	00	13619	30	13872	39
1825	4981	14	0	5.932339	2.603719472885132	0	00	12318	61	12386	160
2833	12386	110	0	4.8573084	3.121936559677124	0	00	6388	263	2771	131
2510	12878	14	0	3.7532043	2.603719472885132	0	00	745	79	2704	280
2837	6681	11	0	4.894622	2.5253589153289795	0	00	12898	520	4190	32
1755	12875	14	0	5.2143087	2.603719472885132	0	00	5687	62	11633	95
2839	14155	11	0	2.8199592	2.5253589153289795	0	00	382	242	466	256
2851	5152	14	0	2.834025	2.603719472885132	0	00	334	234	506	347
7506	2196	110	0	3.8407576	3.121936559677124	0	00	490	133	2817	643
5207	11824	111	0	4.9660454	1.6975409984588623	0	00	2474	20	13058	61
2880	12197	112	0	5.757489	0.35396522283554077	0	00	3131	165	14378	19
1458	3011	112	0	5.666843	0.35396522283554077	0	00	14338	110	5259	239
6493	3045	112	0	5.508832	0.35396522283554077	0	00	14306	36	4468	255
2886	4229	112	0	4.916135	0.35396522283554077	0	00	5146	24	14218	37
2887	11446	112	0	4.0219865	0.35396522283554077	0	00	843	76	14212	111
2889	13670	112	0	6.39315	0.35396522283554077	0	00	7587	100	14430	101
2889	4008	112	0	5.7776346	0.35396522283554077	0	00	2167	100	14450	37
2889	13910	112	0	6.901174	0.35396522283554077	0	00	12684	100	14433	30
11389	2899	112	0	5.9243593	0.35396522283554077	0	00	14299	43	11756	261
2894	6653	112	0	6.031795	0.35396522283554077	0	00	4032	70	14441	221
652	2949	112	0	4.3596215	0.35396522283554077	0	00	14299	114	453	256
7593	2956	112	0	5.610241	0.35396522283554077	0	00	14310	32	1786	128
7583	3023	112	0	5.9605956	0.35396522283554077	0	00	14462	40	2463	43
10335	12934	112	0	5.0817075	0.35396522283554077	0	00	14257	25	3264	12
2899	2059	112	0	5.3691044	0.35396522283554077	0	00	7500	263	14265	69
1246	3076	112	0	6.299307	0.35396522283554077	0	00	14450	83	6379	25
2899	5416	112	0	4.355959	0.35396522283554077	0	00	844	263	14205	24
9492	3028	112	0	6.856994	0.35396522283554077	0	00	14424	105	13521	80
1652	5537	112	0	4.9250736	0.35396522283554077	0	00	14232	124	6821	8
4857	12921	112	0	5.5436306	0.35396522283554077	0	00	14289	105	4454	24
6263	12927	112	0	5.366353	0.35396522283554077	0	00	14295	101	2902	33
1161	3003	112	0	6.671446	0.35396522283554077	0	00	14462	96	10251	101
527	12910	112	0	5.91278	0.35396522283554077	0	00	14347	61	5866	16
2956	12766	112	0	1.9615271	0.35396522283554077	0	00	223	113	66	15
9383	3037	112	0	7.5607758	0.35396522283554077	0	00	14458	294	14388	55
2899	5718	112	0	6.4875393	0.35396522283554077	0	00	13911	263	14462	47
2899	585	112	0	5.611875	0.35396522283554077	0	00	10058	263	14326	49
9118	2890	112	0	5.230536	0.35396522283554077	0	00	14287	102	2433	28
9981	2956	112	0	6.585658	0.35396522283554077	0	00	14407	110	10799	128
2901	9689	112	0	6.3115673	0.35396522283554077	0	00	13284	221	14404	138
2901	10981	112	0	4.9747267	0.35396522283554077	0	00	1631	221	14275	58
2904	10251	112	0	6.766379	0.35396522283554077	0	00	13212	127	14444	102
1131	3064	112	0	6.636652	0.35396522283554077	0	00	14426	59	13574	185
11775	13372	112	0	6.131761	0.35396522283554077	0	00	9529	14	14361	115
2908	12182	31	0	2.4845939	2.2757585048675537	0	00	6072	4261	54	34
2909	5816	112	0	4.5507474	0.35396522283554077	0	00	675	160	14312	647
2909	11368	112	0	6.478316	0.35396522283554077	0	00	13697	160	14403	133
7523	2980	31	0	3.8085718	2.2757585048675537	0	00	403	43	3386	181
2912	13400	31	0	3.6599565	2.2757585048675537	0	00	8600	264	412	70
11776	3768	112	0	5.071034	0.35396522283554077	0	00	2836	58	14250	32
2927	228	112	0	4.867385	0.35396522283554077	0	00	2220	263	14361	725
2927	5677	112	0	5.209372	0.35396522283554077	0	00	4654	263	14235	23
7291	2907	112	0	5.881843	0.35396522283554077	0	00	14278	39	12683	9
2690	2970	112	0	5.828175	0.35396522283554077	0	00	14363	25	3968	136
2352	2880	112	0	5.9828696	0.35396522283554077	0	00	14316	42	4339	171
2927	4383	112	0	4.7929316	0.35396522283554077	0	00	1876	263	14281	588
7554	3072	112	0	5.919509	0.35396522283554077	0	00	14315	12	7756	218
5223	2921	112	0	4.590535	0.35396522283554077	0	00	14211	34	3506	77
4998	2904	112	0	5.960371	0.35396522283554077	0	00	14377	39	4832	107
7478	3015	112	0	5.6997614	0.35396522283554077	0	00	14451	12	1498	56
2927	3283	112	0	4.8804526	0.35396522283554077	0	00	2278	263	14252	39
2927	4320	112	0	4.4054146	0.35396522283554077	0	00	760	263	14338	5458
2103	3064	112	0	5.4969654	0.35396522283554077	0	00	14315	125	2462	185
10122	2942	112	0	5.684614	0.35396522283554077	0	00	14228	106	11796	9
3652	11489	112	0	5.786147	0.35396522283554077	0	00	14247	84	12588	85
2927	5474	112	0	5.6472025	0.35396522283554077	0	00	9712	263	14461	86
2927	3849	112	0	5.624344	0.35396522283554077	0	00	9474	263	14281	45
11777	11493	112	0	4.5431213	0.35396522283554077	0	00	14205	41	13647	6
2931	10314	112	0	3.9060035	0.35396522283554077	0	00	12661	4	14201	37
2933	11293	112	0	5.6626825	0.35396522283554077	0	00	9058	257	14236	17
2933	12771	112	0	4.8358297	0.35396522283554077	0	00	1580	257	14218	24
3204	3011	112	0	4.816241	0.35396522283554077	0	00	14231	34	866	239
2933	2257	112	0	5.8024883	0.35396522283554077	0	00	10471	257	14396	45
2933	3134	112	0	5.4821997	0.35396522283554077	0	00	6574	257	14378	87
2933	4980	112	0	5.7145615	0.35396522283554077	0	00	9618	257	14289	72
8993	2899	112	0	5.0824375	0.35396522283554077	0	00	14216	28	3736	261
8981	2956	112	0	6.940892	0.35396522283554077	0	00	14461	29	13766	128
4212	2949	112	0	6.08879	0.35396522283554077	0	00	14323	55	11221	256
2949	14274	112	0	6.337101	0.35396522283554077	0	00	13326	253	14423	54
11191	3045	112	0	5.4287977	0.35396522283554077	0	00	14323	45	3800	255
2949	5043	112	0	5.058058	0.35396522283554077	0	00	2228	253	14373	25
7207	2933	112	0	4.948612	0.35396522283554077	0	00	14247	48	1428	261
2949	5688	112	0	4.718119	0.35396522283554077	0	00	1016	253	14358	1043
1862	2899	112	0	5.771648	0.35396522283554077	0	00	14292	51	10443	261
7586	2969	112	0	5.253128	0.35396522283554077	0	00	14368	31	1669	18
2952	12350	112	0	4.9549313	0.35396522283554077	0	00	2260	261	14250	28
6667	3068	112	0	6.1353455	0.35396522283554077	0	00	14461	93	12692	258
11755	3019	112	0	5.721182	0.35396522283554077	0	00	14371	32	2968	117
2952	11537	112	0	4.922163	0.35396522283554077	0	00	2097	261	14297	377
2952	602	112	0	5.06894	0.35396522283554077	0	00	2969	261	14395	151
2952	13711	112	0	5.4793134	0.35396522283554077	0	00	6480	261	14294	156
10114	3045	112	0	5.9937053	0.35396522283554077	0	00	14273	102	10067	255
7852	2972	112	0	5.198551	0.35396522283554077	0	00	14239	26	2339	242
2607	3064	112	0	6.05122	0.35396522283554077	0	00	14309	51	7494	185
2954	12523	112	0	4.92404	0.35396522283554077	0	00	1326	254	14263	29
2954	4891	112	0	5.1796684	0.35396522283554077	0	00	2490	254	14261	45
2954	5399	112	0	5.406872	0.35396522283554077	0	00	4012	254	14368	23
2956	4257	112	0	4.479807	0.35396522283554077	0	00	407	113	14453	11443
9061	3047	112	0	6.8668494	0.35396522283554077	0	00	14424	113	13731	69
2956	3676	112	0	6.2234535	0.35396522283554077	0	00	7316	113	14432	33
9221	3053	112	0	5.6689653	0.35396522283554077	0	00	14236	131	10869	201
2962	4120	112	0	5.166659	0.35396522283554077	0	00	1632	165	14403	58
2965	14074	112	0	5.1826577	0.35396522283554077	0	00	1402	22	14361	20
1430	12902	112	0	5.6832066	0.35396522283554077	0	00	14364	103	7335	199
2972	4355	112	0	5.5742526	0.35396522283554077	0	00	4482	256	14359	827
2972	7287	112	0	5.071327	0.35396522283554077	0	00	1441	256	14259	38
2975	10460	112	0	5.7319307	0.35396522283554077	0	00	3490	14	14336	13
2978	2857	112	0	5.4658446	0.35396522283554077	0	00	1559	54	14430	11
9407	2956	112	0	6.6339216	0.35396522283554077	0	00	14394	108	11430	128
11752	591	112	0	4.9562764	0.35396522283554077	0	00	4992	93	14232	50
2981	8284	112	0	6.2452993	0.35396522283554077	0	00	9191	130	14450	116
11780	11489	112	0	5.5549374	0.35396522283554077	0	00	14273	146	10137	85
371	2949	112	0	5.676476	0.35396522283554077	0	00	14292	24	6156	256
2989	7554	112	0	6.0402884	0.35396522283554077	0	00	8665	57	14345	10
2992	9120	112	0	2.9331548	0.35396522283554077	0	00	10349	11	14145	25
1774	2949	112	0	6.4785357	0.35396522283554077	0	00	14402	70	13588	256
2092	2899	112	0	5.429456	0.35396522283554077	0	00	14325	60	6938	261
2996	11455	112	0	6.1767454	0.35396522283554077	0	00	7901	90	14426	38
11667	2916	112	0	5.904337	0.35396522283554077	0	00	14409	111	3456	200
7767	3064	112	0	6.0865846	0.35396522283554077	0	00	14428	53	7937	185
4665	11776	112	0	5.365855	0.35396522283554077	0	00	14311	58	2606	107
10021	3086	112	0	5.379554	0.35396522283554077	0	00	14214	109	8900	262
2997	8757	112	0	3.7069707	0.35396522283554077	0	00	346	106	14367	1854
10536	2952	112	0	5.9372687	0.35396522283554077	0	00	14255	23	12151	256
2997	3531	112	0	4.8284326	0.35396522283554077	0	00	1638	106	14258	40
10122	2949	112	0	5.972974	0.35396522283554077	0	00	14273	106	9931	256
9188	3047	112	0	5.960158	0.35396522283554077	0	00	14403	31	4318	69
3001	8294	112	0	4.820855	0.35396522283554077	0	00	674	50	14350	397
3002	12880	112	0	6.754758	0.35396522283554077	0	00	13304	53	14419	40
3004	13454	112	0	5.5521655	0.35396522283554077	0	00	6832	258	14267	109
3004	13661	112	0	5.455373	0.35396522283554077	0	00	5684	258	14290	158
3004	6611	112	0	4.9126453	0.35396522283554077	0	00	1641	258	14294	48
10905	2906	112	0	6.1878514	0.35396522283554077	0	00	14357	37	9139	16
3892	2952	112	0	5.8754606	0.35396522283554077	0	00	14248	74	11652	256
6690	2954	112	0	4.9228115	0.35396522283554077	0	00	14450	199	1311	254
3008	13324	112	0	5.7401743	0.35396522283554077	0	00	9265	12	14276	39
4844	2933	112	0	6.442828	0.35396522283554077	0	00	14336	24	13683	261
3895	3011	112	0	5.8696218	0.35396522283554077	0	00	14294	69	7424	239
10023	3015	112	0	7.231718	0.35396522283554077	0	00	14462	106	13672	56
2336	3037	112	0	5.5968876	0.35396522283554077	0	00	14451	21	1315	55
3011	14259	112	0	6.2687545	0.35396522283554077	0	00	11071	250	14449	38
3011	14251	112	0	6.029193	0.35396522283554077	0	00	8115	250	14332	27
3011	11976	112	0	5.034645	0.35396522283554077	0	00	1069	250	14230	32
8685	2956	112	0	5.889125	0.35396522283554077	0	00	14407	475	3206	128
3011	4010	112	0	6.6604924	0.35396522283554077	0	00	13605	250	14452	270
3011	11464	112	0	6.0987625	0.35396522283554077	0	00	9090	250	14422	32
1046	3023	112	0	6.688222	0.35396522283554077	0	00	14449	28	9319	43
570	3009	112	0	4.203266	0.35396522283554077	0	00	14210	218	1513	15
8678	2899	112	0	4.858252	0.35396522283554077	0	00	14284	273	2334	261
3012	2053	112	0	6.304318	0.35396522283554077	0	00	11357	50	14384	76
3015	11795	112	0	5.6748295	0.35396522283554077	0	00	1345	59	14461	47
3015	13622	112	0	6.323104	0.35396522283554077	0	00	4582	59	14458	151
3016	4623	112	0	6.0374155	0.35396522283554077	0	00	10454	122	14342	98
6620	2908	112	0	4.567251	0.35396522283554077	0	00	14217	101	1070	181
3017	4317	112	0	3.249957	0.35396522283554077	0	00	172	37	14293	13201
11050	11487	112	0	2.9938061	0.35396522283554077	0	00	14259	2590	286	163
3019	9790	112	0	6.700605	0.35396522283554077	0	00	12648	123	14409	43
9673	12894	112	0	4.905025	0.35396522283554077	0	00	14225	330	2837	86
3028	553	112	0	4.840649	0.35396522283554077	0	00	523	95	14389	138
3029	5221	112	0	5.3324127	0.35396522283554077	0	00	1515	20	14450	80
1646	2949	112	0	5.2856917	0.35396522283554077	0	00	14333	92	2841	256
3858	2950	112	0	5.645249	0.35396522283554077	0	00	14340	102	5255	75
5575	2954	112	0	5.08711	0.35396522283554077	0	00	14227	85	1913	254
2167	3045	112	0	5.7207804	0.35396522283554077	0	00	14235	42	6532	255
3031	12933	112	0	5.2497206	0.35396522283554077	0	00	2511	87	14332	314
9632	2954	112	0	5.9170685	0.35396522283554077	0	00	14293	43	10085	254
3033	11575	112	0	6.506212	0.35396522283554077	0	00	7693	75	14448	36
5097	3047	112	0	6.2148886	0.35396522283554077	0	00	14430	67	7128	69
3034	12351	3	0	5.95192	2.56864595413208	0	00	14454	155	12497	30
3317	2933	112	0	5.668453	0.35396522283554077	0	00	14292	36	6767	261
3035	30	112	0	5.9980288	0.35396522283554077	0	00	1773	53	14460	35
3037	9362	112	0	6.911951	0.35396522283554077	0	00	11324	58	14459	72
11556	2933	112	0	6.0560594	0.35396522283554077	0	00	14370	44	11588	261
1028	2949	112	0	6.0971494	0.35396522283554077	0	00	14399	110	11307	256
5726	2952	112	0	5.611125	0.35396522283554077	0	00	14289	32	8694	256
2351	2949	112	0	5.7705855	0.35396522283554077	0	00	14270	30	7185	256
5377	2952	112	0	5.614249	0.35396522283554077	0	00	14258	111	8728	256
3048	7808	112	0	6.2388678	0.35396522283554077	0	00	8935	62	14376	24
11631	5399	31	0	4.495917	2.2757585048675537	0	00	7156	141	949	30
3050	8326	112	0	5.810339	0.35396522283554077	0	00	5419	21	14336	115
3052	5314	112	0	2.9534645	0.35396522283554077	0	00	3104	3	14137	85
3056	11517	112	0	4.5041175	0.35396522283554077	0	00	2818	44	14224	81
3060	3529	112	0	5.812455	0.35396522283554077	0	00	10809	138	14273	22
4760	11965	3	0	5.6427	2.56864595413208	0	00	14213	68	11335	374
3068	11547	112	0	5.3303804	0.35396522283554077	0	00	4551	259	14298	643
11316	2933	112	0	5.903784	0.35396522283554077	0	00	14413	34	9950	261
3068	3576	112	0	5.1700916	0.35396522283554077	0	00	3135	259	14346	27
3068	4250	112	0	5.3293905	0.35396522283554077	0	00	4541	259	14295	643
3069	5067	112	0	5.237954	0.35396522283554077	0	00	5285	109	14235	16
9086	3068	112	0	5.8695374	0.35396522283554077	0	00	14410	84	10496	258
3072	2823	112	0	5.826131	0.35396522283554077	0	00	5580	237	14398	110
3072	5664	112	0	5.297556	0.35396522283554077	0	00	1707	237	14275	29
1458	3015	112	0	6.209695	0.35396522283554077	0	00	14452	110	3943	56
3073	13528	112	0	6.465544	0.35396522283554077	0	00	8468	33	14448	106
3075	13353	3	0	3.7948363	2.56864595413208	0	00	4356	324	1020	129
3082	13323	112	0	3.873104	0.35396522283554077	0	00	735	166	14341	1542
3164	2915	112	0	6.9797163	0.35396522283554077	0	00	14415	75	13394	53
10961	2900	112	0	6.0474176	0.35396522283554077	0	00	14337	29	7880	16
3880	2929	112	0	5.097231	0.35396522283554077	0	00	14247	37	3862	38
3086	11227	112	0	2.6583061	0.35396522283554077	0	00	280	263	14288	13923
9149	2937	112	0	6.272216	0.35396522283554077	0	00	14429	39	7433	20
3086	6529	112	0	4.950212	0.35396522283554077	0	00	4210	263	14378	736
3086	13938	112	0	4.730622	0.35396522283554077	0	00	2549	263	14211	52
3086	7479	112	0	5.1696944	0.35396522283554077	0	00	6207	263	14207	33
3086	3204	112	0	3.955981	0.35396522283554077	0	00	463	263	14207	32
9874	2987	112	0	6.193728	0.35396522283554077	0	00	14350	80	10897	52
3086	624	112	0	5.517397	0.35396522283554077	0	00	9830	263	14428	73
3089	6631	112	0	5.1630735	0.35396522283554077	0	00	800	36	14429	102
11518	3086	112	0	5.5648813	0.35396522283554077	0	00	14266	140	10804	262
11507	3035	112	0	6.3574305	0.35396522283554077	0	00	14463	74	3394	52
8048	5397	118	0	5.4326515	2.3897006511688232	0	00	6177	33	12221	369
3106	14041	116	0	4.457368	3.1281001567840576	0	00	6607	913	986	99
6423	5244	117	0	2.9456997	3.720484495162964	1	01	234	773	645	1713
5949	5239	117	0	3.9726152	3.720484495162964	0	00	2146	1197	1982	1302
3899	10423	5	0	3.1059852	2.8307435512542725	0	00	187	127	1121	928
10074	8979	116	0	5.4240265	3.1281001567840576	0	00	4302	138	9210	1106
4724	10350	115	0	4.1162677	3.4785170555114746	0	00	497	169	4521	1998
222	5399	117	0	4.8013067	3.720484495162964	0	00	8882	888	6481	1572
3125	13510	3	0	4.6670046	2.56864595413208	0	00	8869	127	7853	118
3128	2221	119	0	4.68415	3.76265287399292	0	00	9210	2252	1330	237
9725	12950	117	0	4.064191	3.720484495162964	0	00	514	281	8526	4694
3141	14053	118	0	4.542133	2.3897006511688232	0	00	4885	67	3836	56
3137	5399	45	0	5.5188093	3.4247474670410156	0	00	13921	593	10692	1113
9933	10387	5	0	6.0969653	2.8307435512542725	0	00	13503	97	12458	813
3144	12849	3	0	4.133018	2.56864595413208	0	00	2978	126	4511	118
3156	7447	5	0	4.584258	2.8307435512542725	0	00	4658	255	1295	50
2983	13005	116	0	3.8085284	3.1281001567840576	0	00	13208	4368	3002	1102
3159	3809	5	0	5.8074102	2.8307435512542725	0	00	13508	310	11118	96
3162	1217	5	0	4.921368	2.8307435512542725	0	00	4342	123	3675	126
3164	12369	118	0	5.208973	2.3897006511688232	0	00	10778	247	3889	43
3165	11711	116	0	4.6973114	3.1281001567840576	0	00	4028	214	3786	164
8221	13059	116	0	3.8776903	3.1281001567840576	0	00	297	86	5099	1481
1026	10345	115	0	5.1183863	3.4785170555114746	0	00	4039	221	8274	1545
4285	10380	5	0	3.4784966	2.8307435512542725	0	00	4407	1045	1925	796
3187	12804	5	0	4.4978905	2.8307435512542725	0	00	1873	60	1323	44
5514	10338	5	0	5.1043034	2.8307435512542725	0	00	4402	51	8763	954
3190	10028	115	0	3.922422	3.4785170555114746	0	00	1592	616	918	430
3206	13002	115	0	4.7731824	3.4785170555114746	0	00	4109	437	3832	245
3329	5291	45	0	3.1467435	3.4247474670410156	1	01	261	427	1122	1587
1195	8965	116	0	5.8212876	3.1281001567840576	0	00	6407	107	10450	891
3217	6485	115	0	4.8279757	3.4785170555114746	0	00	3966	267	10527	505
3219	11370	116	0	5.457383	3.1281001567840576	0	00	9520	384	8070	129
3223	14244	115	0	4.1437697	3.4785170555114746	0	00	2809	869	1264	334
3225	5945	45	0	4.6824694	3.4247474670410156	0	00	3384	371	2731	286
3230	3488	115	0	5.4098473	3.4785170555114746	0	00	9168	242	8665	145
