e1	e2	rel	label	res	thres	pred	check	lp_tail	pos_tail	lp_head	pos_head
50926	67400	3	1	0.5282167	0.5479034185409546	1	11	10	44	19525	68012
40418	67402	5	1	0.022142077	0.03207512944936752	1	11	1	2	10681	69119
12251	67402	5	1	0.020932257	0.03207512944936752	1	11	1	1	3480	69119
61346	68651	6	1	0.57711285	0.5803723335266113	1	11	6	15	15926	31008
2170	67400	3	1	0.5148366	0.5479034185409546	1	11	12	312	1345	68012
39479	67402	5	1	0.027071552	0.03207512944936752	1	11	1	1	44547	69119
5495	67713	1	1	0.98176146	1.0484164953231812	1	11	5	67	2626	74879
19046	67483	1	1	1.0095592	1.0484164953231812	1	11	12	72	6438	72438
54063	69645	1	1	1.0268246	1.0484164953231812	1	11	19	71	6155	37981
42011	67497	0	1	0.9776115	1.0595937967300415	1	11	1	14	2664	75013
568	67406	3	1	0.51585615	0.5479034185409546	1	11	2	58	21850	74524
43183	67408	6	1	0.5683041	0.5803723335266113	1	11	1	25	20606	59423
64766	67402	5	1	0.023161687	0.03207512944936752	1	11	1	1	16570	69119
66552	68828	8	1	0.47981346	0.46491730213165283	0	10	207	9	20327	3650
19206	67402	5	1	0.030727977	0.03207512944936752	1	11	1	1	65071	69119
65500	67601	3	1	0.5366464	0.5479034185409546	1	11	27	60	19667	42960
41516	67398	3	1	0.535355	0.5479034185409546	1	11	4	16	65571	74414
19446	67646	1	1	0.9803459	1.0484164953231812	1	11	4	100	3213	74978
53829	67402	5	1	0.0277278	0.03207512944936752	1	11	1	1	49455	69119
60365	67406	3	1	0.5254647	0.5479034185409546	1	11	3	29	45031	74524
37776	67402	5	1	0.02742421	0.03207512944936752	1	11	1	1	47227	69119
10249	67406	3	1	0.5321999	0.5479034185409546	1	11	2	21	63117	74524
18411	67406	3	1	0.49686912	0.5479034185409546	1	11	4	439	241	74524
2583	67753	12	1	1.2279018	1.3196568489074707	1	11	1	149	676	75000
63670	67723	8	1	0.46956012	0.46491730213165283	0	10	19	2	36259	17158
9114	67464	3	1	0.51837367	0.5479034185409546	1	11	1	24	37382	74816
18397	67408	6	1	0.5639368	0.5803723335266113	1	11	1	20	7950	59423
18819	69024	6	1	0.590184	0.5803723335266113	0	10	111	15	46919	7551
29924	68070	0	1	1.0851829	1.0595937967300415	0	10	19	9	42802	4512
16497	73218	3	1	0.55454904	0.5479034185409546	0	10	87	51	30586	17091
28112	67759	8	1	0.4660672	0.46491730213165283	0	10	5	2	35514	31007
13803	67753	0	1	1.0283698	1.0595937967300415	1	11	8	15	5326	58150
53507	67406	3	1	0.51352316	0.5479034185409546	1	11	2	52	17045	74524
3154	67409	3	1	0.52806807	0.5479034185409546	1	11	9	54	9571	53984
23480	67408	6	1	0.5674848	0.5803723335266113	1	11	1	7	17960	59423
14710	67464	3	1	0.513667	0.5479034185409546	1	11	2	34	26233	74816
54948	67424	6	1	0.565524	0.5803723335266113	1	11	2	79	11068	64908
421	67753	12	1	1.2611153	1.3196568489074707	1	11	1	7	28587	75000
27554	67429	3	1	0.5300211	0.5479034185409546	1	11	10	52	24519	65314
26787	67550	3	1	0.5197911	0.5479034185409546	1	11	26	384	1984	54838
50181	68302	3	1	0.5571955	0.5479034185409546	0	10	80	41	27719	9624
3496	67451	5	1	0.03809977	0.03207512944936752	0	10	2	1	40785	1844
50540	69374	3	1	0.5690401	0.5479034185409546	0	10	234	34	40542	2480
51434	67408	6	1	0.56803584	0.5803723335266113	1	11	5	86	19757	59423
27555	67424	6	1	0.5578918	0.5803723335266113	1	11	1	75	613	64908
60769	67786	8	1	0.4623043	0.46491730213165283	1	11	50	91	12403	15507
8690	67402	5	1	0.0261384	0.03207512944936752	1	11	1	1	37391	69119
53536	67397	3	1	0.5193176	0.5479034185409546	1	11	8	75	11424	72733
27949	67402	5	1	0.024352694	0.03207512944936752	1	11	1	1	23805	69119
67385	67448	3	1	0.5386328	0.5479034185409546	1	11	11	29	52453	70488
19272	67406	3	1	0.5209468	0.5479034185409546	1	11	4	44	32928	74524
35056	67568	3	1	0.52103716	0.5479034185409546	1	11	1	40	10934	67012
60460	67402	5	1	0.025838504	0.03207512944936752	1	11	1	1	35019	69119
45235	67464	3	1	0.5245305	0.5479034185409546	1	11	2	25	55676	74816
18980	67534	6	1	0.58391756	0.5803723335266113	0	10	10	0	37114	20052
33378	67408	6	1	0.5741233	0.5803723335266113	1	11	1	4	40498	59423
15689	67402	5	1	0.030206708	0.03207512944936752	1	11	1	1	63073	69119
39400	67402	5	1	0.022358691	0.03207512944936752	1	11	1	1	12020	69119
59391	67402	5	1	0.032025456	0.03207512944936752	1	11	1	1	69015	69119
39355	67406	3	1	0.52893037	0.5479034185409546	1	11	6	42	55213	74524
50758	67402	5	1	0.03302313	0.03207512944936752	0	10	1	0	71017	69119
64346	67402	5	1	0.020595228	0.03207512944936752	1	11	1	2	2117	69119
48272	67714	8	1	0.4674713	0.46491730213165283	0	10	25	14	19274	14990
54409	67409	3	1	0.5263982	0.5479034185409546	1	11	25	173	7113	53984
16532	67510	3	1	0.5472665	0.5479034185409546	1	11	17	18	45409	47300
42312	67683	3	1	0.55926317	0.5479034185409546	0	10	44	18	46245	19918
56919	67741	0	1	1.0405835	1.0595937967300415	1	11	5	6	48497	72743
55256	67409	3	1	0.5302988	0.5479034185409546	1	11	28	100	13564	53984
56317	67408	6	1	0.56957793	0.5803723335266113	1	11	1	2	24792	59423
10420	67449	3	1	0.536945	0.5479034185409546	1	11	28	58	13363	36039
19346	67449	3	1	0.54039925	0.5479034185409546	1	11	18	39	20147	36039
64802	67889	1	1	1.0069481	1.0484164953231812	1	11	8	24	29192	74865
52800	67402	5	1	0.026951123	0.03207512944936752	1	11	1	1	43668	69119
9645	67601	3	1	0.5173918	0.5479034185409546	1	11	19	274	293	42960
45762	67532	6	1	0.58024126	0.5803723335266113	1	11	11	11	29452	30069
6631	67402	5	1	0.025547063	0.03207512944936752	1	11	1	1	32732	69119
66914	67402	5	1	0.024407074	0.03207512944936752	1	11	1	1	24187	69119
298	67406	3	1	0.51646984	0.5479034185409546	1	11	3	49	23175	74524
49239	67550	3	1	0.54133064	0.5479034185409546	1	11	16	32	38308	54838
3038	67406	3	1	0.519573	0.5479034185409546	1	11	1	33	29788	74524
1630	69374	3	1	0.564102	0.5479034185409546	0	10	103	28	29427	2480
22972	67550	3	1	0.55132985	0.5479034185409546	0	10	30	23	62235	54838
39388	71516	3	1	0.5613773	0.5479034185409546	0	10	373	74	15875	687
27899	67788	0	1	1.0290855	1.0595937967300415	1	11	10	46	1233	27830
23121	67464	3	1	0.5112142	0.5479034185409546	1	11	2	49	21329	74816
2954	67571	12	1	1.2823852	1.3196568489074707	1	11	2	6	11962	70467
3631	67434	6	1	0.5748943	0.5803723335266113	1	11	17	61	25462	50996
51217	67451	5	1	0.044626027	0.03207512944936752	0	10	2	0	70422	1844
15495	67402	5	1	0.029202715	0.03207512944936752	1	11	1	1	58471	69119
15286	67745	8	1	0.45622537	0.46491730213165283	1	11	7	40	9287	23568
4581	67408	6	1	0.5686258	0.5803723335266113	1	11	1	15	21667	59423
36770	67451	5	1	0.038308993	0.03207512944936752	0	10	2	1	42264	1844
17185	67434	6	1	0.5744565	0.5803723335266113	1	11	5	16	23535	50996
45824	67402	5	1	0.031845957	0.03207512944936752	1	11	1	1	68590	69119
46364	67464	3	1	0.5168587	0.5479034185409546	1	11	3	48	33478	74816
63702	67402	5	1	0.025883302	0.03207512944936752	1	11	1	1	35382	69119
56566	67451	5	1	0.049740456	0.03207512944936752	0	10	2	0	74434	1844
41982	67986	3	1	0.532857	0.5479034185409546	1	11	28	85	7505	37296
1502	67497	0	1	1.008753	1.0595937967300415	1	11	1	11	49985	75013
1423	67451	5	1	0.0423301	0.03207512944936752	0	10	2	1	64534	1844
43766	67402	5	1	0.02294115	0.03207512944936752	1	11	1	1	15316	69119
4820	67402	5	1	0.031676713	0.03207512944936752	1	11	1	1	68106	69119
52592	67402	5	1	0.028742502	0.03207512944936752	1	11	1	1	55908	69119
65642	67937	6	1	0.58263254	0.5803723335266113	0	10	17	8	45461	33811
37545	67402	5	1	0.026107678	0.03207512944936752	1	11	1	1	37166	69119
53474	67430	3	1	0.52400815	0.5479034185409546	1	11	7	40	13276	68716
27595	67393	0	1	1.0055053	1.0595937967300415	1	11	2	15	14208	74950
9682	67430	3	1	0.5309503	0.5479034185409546	1	11	31	121	27376	68716
97	67451	5	1	0.042087525	0.03207512944936752	0	10	2	1	63629	1844
33689	67434	6	1	0.5770081	0.5803723335266113	1	11	4	10	35389	50996
42350	67406	3	1	0.5262223	0.5479034185409546	1	11	4	27	47309	74524
11616	67408	6	1	0.57728696	0.5803723335266113	1	11	14	18	50876	59423
35036	67432	6	1	0.57136744	0.5803723335266113	1	11	1	3	36531	65998
11840	67464	3	1	0.51858354	0.5479034185409546	1	11	2	56	37962	74816
20899	67409	3	1	0.5289595	0.5479034185409546	1	11	24	106	11107	53984
11697	67431	6	1	0.56803775	0.5803723335266113	1	11	1	6	9111	57749
48727	68078	3	1	0.538369	0.5479034185409546	1	11	13	30	27540	54956
25109	67408	6	1	0.5747983	0.5803723335266113	1	11	16	36	42813	59423
41104	67402	5	1	0.028702784	0.03207512944936752	1	11	1	1	55675	69119
56492	67408	6	1	0.5726542	0.5803723335266113	1	11	1	6	35324	59423
35771	67424	6	1	0.5644316	0.5803723335266113	1	11	2	16	8303	64908
20159	67402	5	1	0.024614383	0.03207512944936752	1	11	1	1	25691	69119
59188	67788	0	1	1.0624317	1.0595937967300415	0	10	11	10	34950	27830
35995	74250	3	1	0.5724633	0.5479034185409546	0	10	406	43	35736	439
12010	67646	1	1	1.0204703	1.0484164953231812	1	11	5	12	71693	74978
26119	67409	3	1	0.5323914	0.5479034185409546	1	11	11	40	17733	53984
8176	67580	3	1	0.5303509	0.5479034185409546	1	11	29	107	16963	61887
66036	67550	3	1	0.5457608	0.5479034185409546	1	11	18	24	49603	54838
57194	67982	0	1	1.0558661	1.0595937967300415	1	11	13	15	7131	9701
60828	67497	0	1	0.9839087	1.0595937967300415	1	11	1	11	5881	75013
33817	67464	3	1	0.49697372	0.5479034185409546	1	11	1	374	1328	74816
42539	67426	6	1	0.5695656	0.5803723335266113	1	11	1	21	24015	65556
9068	67431	6	1	0.56892616	0.5803723335266113	1	11	1	5	11415	57749
7392	67451	5	1	0.045560993	0.03207512944936752	0	10	2	0	71852	1844
39745	67408	6	1	0.5658397	0.5803723335266113	1	11	1	17	12917	59423
49574	67408	6	1	0.57005847	0.5803723335266113	1	11	2	37	26407	59423
4827	67402	5	1	0.03255569	0.03207512944936752	0	10	1	0	70146	69119
17334	67550	3	1	0.53523546	0.5479034185409546	1	11	11	32	24539	54838
25155	67402	5	1	0.026324151	0.03207512944936752	1	11	1	1	38863	69119
58967	67408	6	1	0.56904364	0.5803723335266113	1	11	1	10	23025	59423
14886	67424	6	1	0.57880896	0.5803723335266113	1	11	4	5	61638	64908
33351	67402	5	1	0.02961092	0.03207512944936752	1	11	1	1	60512	69119
51165	67402	5	1	0.033240914	0.03207512944936752	0	10	1	0	71370	69119
61863	67510	3	1	0.5257402	0.5479034185409546	1	11	28	207	3040	47300
19146	67409	3	1	0.542799	0.5479034185409546	1	11	23	31	40300	53984
1598	71716	3	1	0.55250645	0.5479034185409546	0	10	320	172	5140	1512
16520	67402	5	1	0.028785622	0.03207512944936752	1	11	1	1	56181	69119
50510	71099	1	1	1.0613005	1.0484164953231812	0	10	154	60	7712	1517
22034	67430	3	1	0.5245671	0.5479034185409546	1	11	8	59	14274	68716
38866	67408	6	1	0.5727934	0.5803723335266113	1	11	5	17	35841	59423
21550	67408	6	1	0.5802487	0.5803723335266113	1	11	1	1	59133	59423
20753	67431	6	1	0.5630665	0.5803723335266113	1	11	1	95	1639	57749
27304	67402	5	1	0.025054015	0.03207512944936752	1	11	1	1	28879	69119
13424	67448	3	1	0.5305186	0.5479034185409546	1	11	8	37	28725	70488
6547	67408	6	1	0.57837373	0.5803723335266113	1	11	8	16	54117	59423
29542	67585	3	1	0.5420913	0.5479034185409546	1	11	21	32	38757	55229
2440	67402	5	1	0.027975634	0.03207512944936752	1	11	1	1	51151	69119
36549	67408	6	1	0.5679299	0.5803723335266113	1	11	1	50	19401	59423
58197	67789	3	1	0.52413195	0.5479034185409546	1	11	7	48	16799	69474
52169	69085	3	1	0.52278745	0.5479034185409546	1	11	21	234	844	43759
12346	67408	6	1	0.56677145	0.5803723335266113	1	11	2	22	15654	59423
5494	67432	6	1	0.5648665	0.5803723335266113	1	11	1	15	9449	65998
47955	73771	12	1	1.3268695	1.3196568489074707	0	10	25	9	5558	3015
40126	67408	6	1	0.56970197	0.5803723335266113	1	11	1	4	25193	59423
33345	67568	3	1	0.51400626	0.5479034185409546	1	11	11	282	2662	67012
3397	68166	1	1	1.0590537	1.0484164953231812	0	10	39	22	23334	9863
46614	67431	6	1	0.56217027	0.5803723335266113	1	11	1	93	1090	57749
10814	67427	8	1	0.45512187	0.46491730213165283	1	11	6	59	10373	26633
27799	67402	5	1	0.02629962	0.03207512944936752	1	11	1	1	38680	69119
47024	67412	1	1	1.0483699	1.0484164953231812	1	11	17	17	41435	41564
65562	67402	5	1	0.028458891	0.03207512944936752	1	11	1	1	54195	69119
19413	67426	6	1	0.5586213	0.5803723335266113	1	11	2	55	619	65556
39120	70943	8	1	0.4788015	0.46491730213165283	0	10	163	6	32817	6421
65241	67402	5	1	0.023383254	0.03207512944936752	1	11	1	1	17855	69119
58743	67408	6	1	0.5711487	0.5803723335266113	1	11	1	5	30137	59423
41745	68070	0	1	1.0654558	1.0595937967300415	0	10	18	12	7871	4512
2391	70176	0	1	1.0590761	1.0595937967300415	1	11	22	23	4722	4989
56649	67524	3	1	0.54412234	0.5479034185409546	1	11	65	91	10600	17599
23384	67402	5	1	0.025079217	0.03207512944936752	1	11	1	1	29062	69119
49802	67483	1	1	0.99786067	1.0484164953231812	1	11	11	122	1177	72438
11230	67408	6	1	0.5681544	0.5803723335266113	1	11	1	5	20137	59423
20189	67402	5	1	0.025923304	0.03207512944936752	1	11	1	1	35695	69119
29257	67759	8	1	0.4686262	0.46491730213165283	0	10	12	3	44921	31007
64935	67402	5	1	0.024242671	0.03207512944936752	1	11	1	1	23074	69119
34198	69635	1	1	1.0896205	1.0484164953231812	0	10	137	12	63437	2204
53244	67464	3	1	0.5165126	0.5479034185409546	1	11	2	43	32593	74816
1552	67402	5	1	0.029987326	0.03207512944936752	1	11	1	1	62214	69119
56605	67402	5	1	0.026723554	0.03207512944936752	1	11	1	1	41893	69119
44549	68381	1	1	1.006121	1.0484164953231812	1	11	18	917	135	23475
66051	67484	1	1	0.97218615	1.0484164953231812	1	11	1	30	16078	75011
44497	67426	6	1	0.5675791	0.5803723335266113	1	11	1	19	16288	65556
38240	67646	1	1	1.0058151	1.0484164953231812	1	11	3	14	49917	74978
42758	67451	5	1	0.03847075	0.03207512944936752	0	10	2	1	43396	1844
14970	68697	1	1	1.0534248	1.0484164953231812	0	10	77	58	7988	4855
15773	68230	8	1	0.4675852	0.46491730213165283	0	10	146	86	8330	6123
37759	67889	1	1	1.0123526	1.0484164953231812	1	11	7	15	44436	74865
37757	69934	3	1	0.5691842	0.5479034185409546	0	10	262	40	37257	1712
46442	67402	5	1	0.024849176	0.03207512944936752	1	11	1	1	27357	69119
59767	67574	3	1	0.520658	0.5479034185409546	1	11	15	188	2345	54870
55824	68705	3	1	0.5691528	0.5479034185409546	0	10	76	14	64308	11771
15489	67402	5	1	0.02104934	0.03207512944936752	1	11	1	1	4079	69119
64553	67432	6	1	0.566846	0.5803723335266113	1	11	1	9	15964	65998
60968	67408	6	1	0.5644768	0.5803723335266113	1	11	1	14	9212	59423
59694	68254	8	1	0.46221897	0.46491730213165283	1	11	25	49	11063	13813
15698	67645	1	1	1.0427256	1.0484164953231812	1	11	17	24	27497	44770
20982	67580	3	1	0.5314144	0.5479034185409546	1	11	17	56	19224	61887
26839	67449	3	1	0.551479	0.5479034185409546	0	10	35	27	44436	36039
49369	69028	1	1	1.0983818	1.0484164953231812	0	10	133	12	71330	2122
12294	69007	3	1	0.5338059	0.5479034185409546	1	11	45	198	1029	18200
50760	67464	3	1	0.52422684	0.5479034185409546	1	11	4	31	54781	74816
1213	69275	1	1	1.0557972	1.0484164953231812	0	10	83	46	10798	5599
30402	67835	3	1	0.5462962	0.5479034185409546	1	11	38	41	17300	20510
5021	67520	3	1	0.5024622	0.5479034185409546	1	11	3	349	2092	74669
494	67923	3	1	0.5636006	0.5479034185409546	0	10	106	34	56442	19535
59206	67398	3	1	0.52862364	0.5479034185409546	1	11	5	26	48231	74414
44171	67402	5	1	0.025132658	0.03207512944936752	1	11	1	1	29484	69119
24249	67464	3	1	0.5093496	0.5479034185409546	1	11	2	52	17545	74816
38374	67402	5	1	0.023215381	0.03207512944936752	1	11	1	1	16889	69119
60366	67426	6	1	0.5673315	0.5803723335266113	1	11	1	46	15450	65556
32433	68436	3	1	0.56092715	0.5479034185409546	0	10	204	52	18391	1307
40767	67889	1	1	0.9977769	1.0484164953231812	1	11	6	29	12928	74865
9014	67587	3	1	0.5338484	0.5479034185409546	1	11	9	35	26565	60281
7216	67402	5	1	0.025137307	0.03207512944936752	1	11	1	1	29506	69119
34419	67402	5	1	0.028141685	0.03207512944936752	1	11	1	1	52234	69119
36976	67520	3	1	0.5084448	0.5479034185409546	1	11	3	90	8857	74669
17630	67550	3	1	0.532614	0.5479034185409546	1	11	14	42	19173	54838
31527	67568	3	1	0.51356506	0.5479034185409546	1	11	7	196	2353	67012
4270	67409	3	1	0.5394105	0.5479034185409546	1	11	18	33	32750	53984
36829	67402	5	1	0.023571152	0.03207512944936752	1	11	1	1	18908	69119
42539	67753	12	1	1.2761962	1.3196568489074707	1	11	1	2	61675	75000
11596	67408	6	1	0.5711073	0.5803723335266113	1	11	1	9	29992	59423
18144	67454	0	1	1.0375507	1.0595937967300415	1	11	3	5	63935	74436
21864	67402	5	1	0.027789913	0.03207512944936752	1	11	1	1	49885	69119
22262	67503	1	1	1.0353577	1.0484164953231812	1	11	13	24	17806	49379
5191	69632	8	1	0.45526764	0.46491730213165283	1	11	28	229	382	5643
14264	67409	3	1	0.53632647	0.5479034185409546	1	11	11	26	26174	53984
52631	67753	12	1	1.2261231	1.3196568489074707	1	11	1	130	489	75000
62571	67464	3	1	0.5165678	0.5479034185409546	1	11	2	38	32735	74816
23575	70422	3	1	0.5506516	0.5479034185409546	0	10	69	54	12265	7639
19508	67451	5	1	0.0336145	0.03207512944936752	0	10	2	1	9467	1844
28258	67412	1	1	1.072125	1.0484164953231812	0	10	20	9	73728	41564
606	67462	12	1	1.2968518	1.3196568489074707	1	11	2	5	9881	59389
9383	67646	1	1	1.0282477	1.0484164953231812	1	11	8	8	74195	74978
32660	67464	3	1	0.5134417	0.5479034185409546	1	11	2	70	25756	74816
20182	67402	5	1	0.032499414	0.03207512944936752	0	10	1	0	70030	69119
48821	69143	3	1	0.5531471	0.5479034185409546	0	10	51	36	20941	10716
28160	67402	5	1	0.03339053	0.03207512944936752	0	10	1	0	71619	69119
16103	67402	5	1	0.022881351	0.03207512944936752	1	11	1	1	15001	69119
37583	67408	6	1	0.5698932	0.5803723335266113	1	11	3	15	25844	59423
11040	67397	3	1	0.5242462	0.5479034185409546	1	11	10	75	20995	72733
47727	67571	12	1	1.26389	1.3196568489074707	1	11	2	62	1839	70467
10314	67408	6	1	0.56363785	0.5803723335266113	1	11	1	25	7327	59423
34858	68835	8	1	0.46134877	0.46491730213165283	1	11	6	15	14823	24810
62090	67431	6	1	0.5649329	0.5803723335266113	1	11	1	7	3493	57749
1388	67408	6	1	0.5771932	0.5803723335266113	1	11	1	1	50600	59423
7456	67534	6	1	0.5703421	0.5803723335266113	1	11	4	31	345	20052
53689	67516	1	1	1.0369834	1.0484164953231812	1	11	11	13	66733	73501
52492	67449	3	1	0.54632765	0.5479034185409546	1	11	29	31	32576	36039
22172	67402	5	1	0.02988639	0.03207512944936752	1	11	1	1	61765	69119
62813	67406	3	1	0.52513313	0.5479034185409546	1	11	2	25	43999	74524
45664	68517	3	1	0.5469228	0.5479034185409546	1	11	63	68	33817	36161
65808	67408	6	1	0.5735943	0.5803723335266113	1	11	1	7	38651	59423
66474	67408	6	1	0.5767101	0.5803723335266113	1	11	3	6	49075	59423
55984	67633	3	1	0.5304928	0.5479034185409546	1	11	15	63	28687	70034
45516	67402	5	1	0.02848649	0.03207512944936752	1	11	1	1	54369	69119
23635	67408	6	1	0.5590036	0.5803723335266113	1	11	1	83	1156	59423
4456	67406	3	1	0.53181916	0.5479034185409546	1	11	3	17	62290	74524
15723	67424	6	1	0.579087	0.5803723335266113	1	11	5	8	62285	64908
58445	71612	3	1	0.53979635	0.5479034185409546	1	11	62	132	2401	13018
64343	67408	6	1	0.5652601	0.5803723335266113	1	11	1	16	11274	59423
817	67402	5	1	0.027598105	0.03207512944936752	1	11	1	1	48527	69119
56346	67402	5	1	0.021423025	0.03207512944936752	1	11	1	1	6268	69119
63299	67402	5	1	0.023563698	0.03207512944936752	1	11	1	1	18871	69119
36084	67402	5	1	0.024162404	0.03207512944936752	1	11	1	1	22518	69119
27378	72421	3	1	0.5473149	0.5479034185409546	1	11	253	271	2188	2588
24516	67408	6	1	0.5768702	0.5803723335266113	1	11	3	4	49576	59423
22657	67408	6	1	0.57149845	0.5803723335266113	1	11	1	8	31380	59423
53948	67402	5	1	0.025276974	0.03207512944936752	1	11	1	1	30639	69119
35944	67406	3	1	0.50957966	0.5479034185409546	1	11	4	111	9701	74524
50920	67749	3	1	0.548426	0.5479034185409546	0	10	56	54	20839	19787
8949	67408	6	1	0.5718429	0.5803723335266113	1	11	1	7	32542	59423
47414	67406	3	1	0.5235798	0.5479034185409546	1	11	4	29	39572	74524
52284	67402	5	1	0.028503781	0.03207512944936752	1	11	1	1	54462	69119
29037	67532	6	1	0.5703156	0.5803723335266113	1	11	5	48	1763	30069
36527	67402	5	1	0.024293574	0.03207512944936752	1	11	1	1	23409	69119
22270	67396	3	1	0.54855055	0.5479034185409546	0	10	16	15	63124	61823
42887	67402	5	1	0.028317153	0.03207512944936752	1	11	1	1	53317	69119
11679	67394	1	1	0.9757383	1.0484164953231812	1	11	2	63	3791	74960
36121	67464	3	1	0.5018309	0.5479034185409546	1	11	2	105	5151	74816
11638	68097	3	1	0.53898287	0.5479034185409546	1	11	33	57	24741	47243
42657	67451	5	1	0.040202636	0.03207512944936752	0	10	2	1	54582	1844
25708	67402	5	1	0.030970933	0.03207512944936752	1	11	1	1	65873	69119
24843	67630	3	1	0.54026663	0.5479034185409546	1	11	56	96	7398	22498
38445	70176	0	1	1.0835804	1.0595937967300415	0	10	19	10	42450	4989
3326	67408	6	1	0.5656162	0.5803723335266113	1	11	1	10	12263	59423
42445	67449	3	1	0.54179525	0.5479034185409546	1	11	46	68	23027	36039
41697	67406	3	1	0.51001954	0.5479034185409546	1	11	4	89	10449	74524
13076	67409	3	1	0.5377428	0.5479034185409546	1	11	11	30	29189	53984
55754	67408	6	1	0.56643474	0.5803723335266113	1	11	1	10	14658	59423
4062	67451	5	1	0.0392982	0.03207512944936752	0	10	2	1	49055	1844
19899	67497	0	1	1.0098022	1.0595937967300415	1	11	1	12	52548	75013
28832	68638	1	1	1.0021876	1.0484164953231812	1	11	30	8778	54	13800
25298	67408	6	1	0.5748048	0.5803723335266113	1	11	1	7	42845	59423
13679	67406	3	1	0.5248433	0.5479034185409546	1	11	6	40	43170	74524
10446	73873	3	1	0.5564027	0.5479034185409546	0	10	273	92	8880	1067
22140	67889	1	1	0.9780033	1.0484164953231812	1	11	7	213	1026	74865
44530	67580	3	1	0.54557145	0.5479034185409546	1	11	25	28	55795	61887
12460	67408	6	1	0.57400376	0.5803723335266113	1	11	3	12	40073	59423
31904	67409	3	1	0.54042864	0.5479034185409546	1	11	9	18	34882	53984
28410	67835	3	1	0.55577	0.5479034185409546	0	10	50	25	36630	20510
853	69221	8	1	0.47925767	0.46491730213165283	0	10	140	10	35648	6207
27681	67402	5	1	0.022515249	0.03207512944936752	1	11	1	1	12955	69119
6752	67434	6	1	0.5711252	0.5803723335266113	1	11	1	12	11336	50996
29392	67408	6	1	0.563278	0.5803723335266113	1	11	1	16	6547	59423
25615	68231	12	1	1.2877976	1.3196568489074707	1	11	5	91	649	22593
17126	67408	6	1	0.55894876	0.5803723335266113	1	11	1	78	1128	59423
67343	67451	5	1	0.036408037	0.03207512944936752	0	10	2	1	28319	1844
29723	68026	8	1	0.46355453	0.46491730213165283	1	11	41	52	7870	9021
57495	67408	6	1	0.5658226	0.5803723335266113	1	11	1	28	12871	59423
31480	67426	6	1	0.57532454	0.5803723335266113	1	11	3	11	50712	65556
49226	67568	3	1	0.52953565	0.5479034185409546	1	11	8	49	27647	67012
40117	67424	6	1	0.56753075	0.5803723335266113	1	11	1	8	17256	64908
57151	67568	3	1	0.5304658	0.5479034185409546	1	11	9	43	29571	67012
66531	67464	3	1	0.51592636	0.5479034185409546	1	11	2	38	31185	74816
52657	67408	6	1	0.57667196	0.5803723335266113	1	11	1	1	48978	59423
5717	67497	0	1	0.98932946	1.0595937967300415	1	11	1	12	10036	75013
7978	67402	5	1	0.022518966	0.03207512944936752	1	11	1	1	12977	69119
43334	67402	5	1	0.022408245	0.03207512944936752	1	11	1	1	12328	69119
64242	67753	12	1	1.2698705	1.3196568489074707	1	11	1	2	50630	75000
5390	67402	5	1	0.024866395	0.03207512944936752	1	11	1	1	27478	69119
35117	67402	5	1	0.026197264	0.03207512944936752	1	11	1	1	37872	69119
64164	69559	1	1	1.0613484	1.0484164953231812	0	10	57	24	23309	8468
26123	67426	6	1	0.57105273	0.5803723335266113	1	11	1	8	30933	65556
39760	68073	6	1	0.5725588	0.5803723335266113	1	11	2	20	1499	19304
60758	67402	5	1	0.03069131	0.03207512944936752	1	11	1	1	64951	69119
60090	73926	1	1	1.0705913	1.0484164953231812	0	10	102	22	30538	4474
45509	67402	5	1	0.026743265	0.03207512944936752	1	11	1	1	42053	69119
40628	67434	6	1	0.5816963	0.5803723335266113	0	10	8	2	55829	50996
42264	67402	5	1	0.032965906	0.03207512944936752	0	10	1	0	70927	69119
1683	67402	5	1	0.025205035	0.03207512944936752	1	11	1	1	30068	69119
20720	67409	3	1	0.54452837	0.5479034185409546	1	11	18	25	44699	53984
15501	67402	5	1	0.021510169	0.03207512944936752	1	11	1	1	6813	69119
2284	67583	3	1	0.5293427	0.5479034185409546	1	11	3	21	52903	74111
7310	68139	1	1	1.041764	1.0484164953231812	1	11	21	32	14103	24689
42569	67451	5	1	0.03908457	0.03207512944936752	0	10	2	1	47620	1844
45590	67430	3	1	0.52435565	0.5479034185409546	1	11	8	61	13903	68716
52371	67484	1	1	0.9557696	1.0484164953231812	1	11	1	93	3257	75011
46677	67408	6	1	0.5718579	0.5803723335266113	1	11	1	11	32610	59423
40884	67402	5	1	0.02522075	0.03207512944936752	1	11	1	1	30199	69119
1047	67402	5	1	0.031798895	0.03207512944936752	1	11	1	1	68457	69119
17640	70999	8	1	0.48038727	0.46491730213165283	0	10	108	1	60136	12530
22347	67451	5	1	0.038763344	0.03207512944936752	0	10	2	1	45453	1844
17211	69015	0	1	1.1258472	1.0595937967300415	0	10	80	5	73467	756
59738	67800	3	1	0.52292174	0.5479034185409546	1	11	9	84	14490	70047
29728	67464	3	1	0.51607364	0.5479034185409546	1	11	3	52	31528	74816
56766	67402	5	1	0.029348092	0.03207512944936752	1	11	1	1	59187	69119
12745	67408	6	1	0.56688416	0.5803723335266113	1	11	1	30	15977	59423
38341	67402	5	1	0.029508976	0.03207512944936752	1	11	1	1	60022	69119
48950	67408	6	1	0.5743223	0.5803723335266113	1	11	3	10	41198	59423
